T_DB (K),P (Pa),x_w (mol/mol),x_w_sat(mol/hmol),x_w_gas (mol/mol),h_gas (J/mol),s_gas (J/mol/K),v_gas (m3/mol),x_w_liq (mol/mol),h_liq (J/mol),s_liq (J/mol/K),v_liq (m3/mol),x_gas (mol/mol),RH,T_WB (K)
275.123082,151759.479,0.18305496,0.004670235,0.004670235,263.8700324,-2.341786195,0.015059688,1,151.8832707,0.544061183,1.80E-05,0.820778267,1,275.123082
332.716828,98425.4488,0.1040926,0.199756045,0.1040926,6449.794603,21.603721,0.028091996,1,4493.611205,14.87712551,1.83E-05,1,0.521098622,320.6860994
285.689091,146926.1703,0.11627731,0.009947345,0.009947345,810.4294802,-0.108300442,0.01615549,1,951.3851568,3.395983563,1.80E-05,0.892601707,1,285.689091
245.123032,150722.4191,0.16763745,0.000311376,0.000311376,-807.1655618,-6.408829712,0.01350059,1,0,0,0,0.832621808,1,245.123032
285.603613,114259.9629,0.14992423,0.012706424,0.012706424,934.7291593,2.421680466,0.02077096,1,944.3622563,3.373458893,1.80E-05,0.861016207,1,285.603613
259.833361,184295.56,0.10204506,0.001054683,0.001054683,-347.7024139,-6.254197831,0.011705244,1,0,0,0,0.898902997,1,259.833361
310.436105,50488.011,0.07470113,0.126785371,0.07470113,4465.895712,20.92689855,0.051108019,1,2814.501179,9.656295847,1.81E-05,1,0.589193605,302.1891812
368.45471,125516.5066,0.02963601,0.684960231,0.02963601,4128.202686,11.73068112,0.024408027,1,7195.353424,22.58834703,1.87E-05,1,0.04326676,314.5971312
303.183391,193283.2756,0.01458013,0.022167557,0.01458013,1527.58405,0.077636443,0.013033918,1,2270.751292,7.875511332,1.81E-05,1,0.657723818,298.9714079
348.674241,192542.3336,0.09824329,0.206791943,0.09824329,6651.604061,16.57175374,0.015047472,1,5699.173058,18.41119281,1.85E-05,1,0.475082775,333.7904654
336.894777,98787.5091,0.14736179,0.240996368,0.14736179,8531.759714,27.97662837,0.028332874,1,4808.662207,15.81811368,1.84E-05,1,0.611468924,327.1849925
271.138389,161457.2061,0.05313973,0.003224022,0.003224022,81.71134184,-3.528491504,0.013948291,1,0,0,0,0.949922842,1,271.138389
340.219214,183267.2238,0.18967061,0.151070619,0.151070619,8787.294958,23.61889564,0.015413494,1,5060.711194,16.5580142,1.84E-05,0.954530975,1,340.219214
300.795765,178466.6469,0.06421694,0.020898496,0.020898496,1743.771562,1.499337521,0.014004423,1,2090.716096,7.280231977,1.81E-05,0.955756943,1,300.795765
353.292092,141877.7548,0.16976295,0.338710602,0.16976295,10033.31663,29.45789193,0.020682783,1,6047.434735,19.40612459,1.85E-05,1,0.501203532,338.25534
280.435829,63411.9031,0.08252034,0.016160612,0.016160612,943.4503014,7.340560089,0.036756618,1,552.8654905,1.993369356,1.80E-05,0.932550243,1,280.435829
320.734916,94355.1248,0.0394745,0.11657935,0.0394745,3173.378793,11.51892662,0.028255418,1,3590.711973,12.11357507,1.82E-05,1,0.33860628,304.7984511
296.110381,128944.5274,0.06876143,0.021857005,0.021857005,1653.368563,3.900245357,0.019083134,1,1736.971703,6.097945526,1.81E-05,0.952047476,1,296.110381
296.512599,181331.5896,0.06249526,0.0159494,0.0159494,1394.951745,0.175221355,0.01358619,1,1768.153734,6.199986553,1.81E-05,0.952699729,1,296.512599
329.48665,70815.6492,0.16205564,0.238321508,0.16205564,8978.051977,32.10378637,0.038656274,1,4249.705912,14.1419986,1.83E-05,1,0.679987473,322.1135547
321.352325,143311.7176,0.04408667,0.079285453,0.04408667,3396.681336,8.779416192,0.01863621,1,3637.978397,12.25802474,1.82E-05,1,0.55604992,312.4205512
290.04872,98345.563,0.13920007,0.019661742,0.019661742,1379.34559,5.214397857,0.024510132,1,1279.531764,4.538966631,1.80E-05,0.878064202,1,290.04872
382.494905,149244.4615,0.13582295,0.940868805,0.13582295,9372.520046,26.74547819,0.021301182,1,8262.69922,25.4301089,1.89E-05,1,0.144359075,337.3039713
255.229271,59550.3986,0.0383894,0.002118909,0.002118909,-422.9125276,2.839472574,0.035616311,1,0,0,0,0.963652492,1,255.229271
312.16591,119355.9423,0.04069739,0.059005278,0.04069739,2975.169379,8.947396889,0.021736725,1,2945.846343,10.07420635,1.81E-05,1,0.689724574,306.859789
297.741327,77835.4773,0.07442029,0.039884579,0.039884579,2518.224653,11.0006109,0.03179264,1,1858.986757,6.511983418,1.81E-05,0.964029626,1,297.741327
296.108103,172915.1094,0.144794,0.016317638,0.016317638,1400.317634,0.589924601,0.014228369,1,1737.538339,6.097177455,1.81E-05,0.869392431,1,296.108103
245.543567,86103.3617,0.12639297,0.000567221,0.000567221,-777.1123207,-1.635920089,0.023689098,1,0,0,0,0.87410284,1,245.543567
369.965117,141059.2492,0.15596016,0.64465894,0.15596016,9911.011534,29.00332276,0.021793238,1,7310.155241,22.89849754,1.88E-05,1,0.241926623,337.6693456
270.20336,186026.4043,0.02207468,0.002589572,0.002589572,23.87189958,-4.921546146,0.012062261,1,0,0,0,0.980464303,1,270.20336
376.738603,148440.0165,0.0279016,0.778640389,0.0279016,4292.193446,10.7222156,0.021104021,1,7824.699222,24.2763342,1.88E-05,1,0.035833744,318.2022836
372.320869,136654.2381,0.18379197,0.723777171,0.18379197,11246.07777,33.27029627,0.022635037,1,7488.906362,23.38034509,1.88E-05,1,0.253934467,340.2098573
344.582241,74105.6615,0.04419105,0.449901849,0.04419105,4089.260108,16.34313711,0.038657373,1,5388.405603,17.52094738,1.84E-05,1,0.098223757,306.1770287
332.172395,134039.2783,0.03761347,0.143159315,0.03761347,3422.671752,9.343546998,0.020599695,1,4453.107853,14.75332842,1.83E-05,1,0.262738545,311.558513
252.969315,129975.7142,0.07630027,0.00078525,0.00078525,-555.1382866,-4.165092427,0.016163159,1,0,0,0,0.924425635,1,252.969315
374.12362,192821.4241,0.16434817,0.548995013,0.16434817,10411.71328,27.88403991,0.016118214,1,7626.576997,23.74638707,1.88E-05,1,0.299361864,345.584617
249.498978,54290.4494,0.02713269,0.001336094,0.001336094,-624.3776259,2.811997525,0.038189593,1,0,0,0,0.974168891,1,249.498978
308.576477,124116.1248,0.12619856,0.046674391,0.046674391,3139.123849,9.169398408,0.02066074,1,2675.67591,9.203443268,1.81E-05,0.916582363,1,308.576477
363.468077,103986.8719,0.10402491,0.685991109,0.10402491,7361.756008,23.76664109,0.029054582,1,6817.03456,21.55566537,1.87E-05,1,0.151641776,324.5014697
344.440661,165495.4105,0.00536064,0.200957939,0.00536064,2319.24061,3.614559521,0.017303762,1,5379.057974,17.48892285,1.84E-05,1,0.026675433,305.9929586
284.800187,167029.4102,0.05817519,0.008257619,0.008257619,706.8215644,-1.543037037,0.014165403,1,884.6083178,3.160609329,1.80E-05,0.949666797,1,284.800187
357.257603,176882.1298,0.09923419,0.318719327,0.09923419,6953.659548,18.14499055,0.016785584,1,6347.857635,20.2499108,1.86E-05,1,0.31135291,333.2509599
285.958662,92003.7062,0.07166287,0.016140777,0.016140777,1101.583584,4.805951371,0.025830196,1,970.7838628,3.467316707,1.80E-05,0.943567035,1,285.958662
355.31637,88757.6323,0.02624655,0.585498343,0.02624655,3589.674443,13.02972737,0.0332838,1,6199.753393,19.83881635,1.86E-05,1,0.04482771,306.2635425
288.720162,114850.0294,0.0366505,0.015475948,0.015475948,1150.564947,3.133227169,0.020890253,1,1179.597963,4.192605077,1.80E-05,0.978492601,1,288.720162
288.493493,137364.226,0.01151,0.012761442,0.01151,963.4907207,0.989028571,0.017451087,1,1162.884381,4.133287109,1.80E-05,1,0.9019357,287.6304919
308.158912,176871.7065,0.0049052,0.03205116,0.0049052,1237.214334,-0.270263791,0.01447947,1,2645.091895,9.101162187,1.81E-05,1,0.153042822,294.0778217
247.081904,128594.7401,0.03705715,0.000444767,0.000444767,-741.9144764,-4.824790726,0.01595455,1,0,0,0,0.963371326,1,247.081904
330.221745,53022.2599,0.05211789,0.329322307,0.05211789,4027.266233,19.05241734,0.051774963,1,4304.8386,14.31012802,1.83E-05,1,0.158258001,300.8743434
309.974395,186431.5639,0.00311118,0.03360698,0.00311118,1208.584704,-0.841130233,0.013818055,1,2781.927579,9.543341146,1.81E-05,1,0.092575411,294.1564269
323.252698,121381.0119,0.01514881,0.102878246,0.01514881,2145.042797,5.923675505,0.022137703,1,3780.777826,12.70232642,1.82E-05,1,0.147249886,300.3815293
295.621952,83863.384,0.05729356,0.032581723,0.032581723,2126.192703,9.074011368,0.029296972,1,1699.412718,5.973751197,1.81E-05,0.974455892,1,295.621952
243.255007,95927.8018,0.09961351,0.000402453,0.000402453,-852.1233207,-2.840602134,0.021061762,1,0,0,0,0.900748999,1,243.255007
283.143688,136996.4719,0.10673946,0.009008139,0.009008139,694.5183871,0.062904337,0.017172289,1,758.932963,2.719951323,1.80E-05,0.901380299,1,283.143688
303.721485,197783.1363,0.03399031,0.02234419,0.02234419,1893.370522,1.148030305,0.012759272,1,2311.340908,8.00900244,1.81E-05,0.988087709,1,303.721485
266.319601,67898.6949,0.13742452,0.005069318,0.005069318,32.00983788,3.484346948,0.032595789,1,0,0,0,0.866970429,1,266.319601
275.191539,125360.3594,0.05861254,0.005676225,0.005676225,313.2556783,-0.572141039,0.018238303,1,156.5989966,0.562927959,1.80E-05,0.946761491,1,275.191539
253.226304,193894.4374,0.05705976,0.000541057,0.000541057,-564.4982287,-7.524113545,0.010839802,1,0,0,0,0.9434507,1,253.226304
265.727186,180890.3069,0.10212051,0.001815362,0.001815362,-141.1896017,-5.309159508,0.012198326,1,0,0,0,0.899512431,1,265.727186
310.879152,103976.1593,0.09058756,0.063160638,0.063160638,3952.749242,13.28119523,0.024846854,1,2848.718794,9.763318349,1.81E-05,0.970723987,1,310.879152
318.932568,69090.5877,0.01723056,0.145157446,0.01723056,2115.974545,10.5516497,0.038374884,1,3454.574536,11.68936152,1.82E-05,1,0.118702557,293.0558725
280.737373,107378.7165,0.01836059,0.009756687,0.009756687,660.2682722,1.966533323,0.021725117,1,576.4611211,2.074640024,1.80E-05,0.991311324,1,280.737373
299.895875,135179.0948,0.12128486,0.026140387,0.026140387,1956.965867,4.536130748,0.018435745,1,2022.22769,7.054805593,1.81E-05,0.902301655,1,299.895875
309.400346,172095.1911,0.14516476,0.035267513,0.035267513,2644.932182,4.819752653,0.014939219,1,2738.478317,9.403880118,1.81E-05,0.886085264,1,309.400346
289.223969,157674.5536,0.09255928,0.01165743,0.01165743,989.990415,-0.064429442,0.015240482,1,1218.340902,4.324004196,1.80E-05,0.918143919,1,289.223969
360.388647,146631.1482,0.19211371,0.433852008,0.19211371,11259.88929,32.82439734,0.020411503,1,6584.405518,20.9107159,1.86E-05,1,0.442809313,341.8695759
323.339089,104346.9708,0.14920598,0.120131175,0.120131175,6894.446775,22.51533644,0.025743571,1,3787.020972,12.72259811,1.82E-05,0.966955523,1,323.339089
271.474383,197901.8625,0.03286034,0.002708758,0.002708758,65.38094447,-5.281514329,0.0113913,1,0,0,0,0.969766523,1,271.474383
325.635584,72552.5066,0.18537636,0.193260757,0.18537636,9915.382764,34.72039934,0.037279844,1,3959.536768,13.25604445,1.83E-05,1,0.959203322,324.8351884
310.409779,93712.169,0.00474259,0.068294319,0.00474259,1300.74489,5.211222827,0.027534145,1,2813.214424,9.649625055,1.81E-05,1,0.069443404,288.600056
318.074334,168281.7657,0.11870428,0.057180472,0.057180472,3889.681276,9.067315871,0.015705555,1,3391.504041,11.48567328,1.82E-05,0.934744873,1,318.074334
267.31886,125447.9555,0.02276252,0.002997636,0.002997636,-36.92765998,-1.873735458,0.017702016,1,0,0,0,0.98017569,1,267.31886
249.468965,56312.2738,0.06767395,0.001284428,0.001284428,-627.7644534,2.494726343,0.03681329,1,0,0,0,0.933525096,1,249.468965
323.121904,118375.909,0.14700077,0.104798481,0.104798481,6193.876017,19.29320364,0.022678342,1,3770.878769,12.67186649,1.82E-05,0.952857219,1,323.121904
245.450533,144494.2217,0.07336513,0.000335749,0.000335749,-795.9123843,-6.012480793,0.014102365,1,0,0,0,0.926946091,1,245.450533
272.387354,123322.3651,0.11862307,0.004676542,0.004676542,186.6148372,-0.900229986,0.018350257,1,0,0,0,0.885518092,1,272.387354
289.945005,72523.7106,0.18489395,0.026466197,0.026466197,1685.103779,8.788756004,0.033228178,1,1271.266704,4.512072162,1.80E-05,0.837265278,1,289.945005
306.021123,89996.0525,0.00585833,0.05577861,0.00585833,1223.348377,5.31864777,0.028265022,1,2482.726795,8.577563692,1.81E-05,1,0.105028254,287.255905
364.715145,129483.1604,0.04431534,0.578502018,0.04431534,4685.04205,13.38671069,0.023418719,1,6911.883686,21.81486682,1.87E-05,1,0.076603605,317.9833532
384.818324,163791.0165,0.17786692,0.927018376,0.17786692,11352.75213,31.95041445,0.0195207,1,8439.90352,25.89127411,1.90E-05,1,0.191869897,344.2438434
296.275625,156144.8785,0.16528602,0.018245407,0.018245407,1493.353191,1.759479867,0.015766312,1,1749.878017,6.139861063,1.81E-05,0.850226712,1,296.275625
259.554178,141669.2848,0.19251291,0.001335195,0.001335195,-339.4949505,-4.036924301,0.015215757,1,0,0,0,0.808566684,1,259.554178
256.929727,185470.8651,0.05609728,0.000802231,0.000802231,-443.8987226,-6.680862569,0.011500013,1,0,0,0,0.944660556,1,256.929727
341.226553,81747.4767,0.165091,0.35285255,0.165091,9466.737448,32.37398088,0.03468127,1,5135.218706,16.78217119,1.84E-05,1,0.467875321,325.9233352
302.526696,132717.6754,0.09941398,0.031034203,0.031034203,2255.038262,5.689827599,0.018942675,1,2220.307136,7.712567272,1.81E-05,0.929430144,1,302.526696
259.530172,71922.5637,0.03019322,0.002616665,0.002616665,-276.4249841,1.838887206,0.029984781,1,0,0,0,0.972351098,1,259.530172
313.137391,94409.1405,0.05956716,0.078527662,0.05956716,3857.935284,13.77600329,0.027565966,1,3018.592525,10.30832986,1.82E-05,1,0.758550028,308.8621851
344.910579,67092.8187,0.09684562,0.503708122,0.09684562,6486.97579,24.84006755,0.042732773,1,5413.093441,17.59293413,1.84E-05,1,0.192265353,313.9994703
339.087735,181016.111,0.04205886,0.145456601,0.04205886,3824.585838,8.109974248,0.015570918,1,4975.311362,16.3067036,1.84E-05,1,0.289150577,318.7934062
367.089843,178337.0398,0.00244769,0.460117167,0.00244769,2849.668672,4.361529544,0.017116712,1,7092.570838,22.30618417,1.87E-05,1,0.00531971,311.6227038
323.143752,52631.1345,0.18022823,0.23548721,0.18022823,9612.086271,36.46964742,0.051011409,1,3771.503073,12.6775083,1.82E-05,1,0.765341905,318.1629742
299.452532,116622.6221,0.01063568,0.029502511,0.01063568,1245.621393,3.303288447,0.021340333,1,1988.528778,6.943473032,1.81E-05,1,0.36050084,290.1320509
256.755553,84383.8818,0.00328645,0.001727416,0.001727416,-398.3230957,0.039879331,0.025280188,1,0,0,0,0.998438268,1,256.755553
261.566287,195205.0798,0.19309942,0.001165162,0.001165162,-293.1027233,-6.521523198,0.011124403,1,0,0,0,0.807841847,1,261.566287
300.78888,111406.1116,0.18010532,0.0334016,0.0334016,2312.485983,7.338373256,0.022437817,1,2089.08798,7.278850342,1.81E-05,0.848226813,1,300.78888
288.232469,186140.1188,0.09909098,0.009274745,0.009274745,851.5380575,-1.933162068,0.01286391,1,1144.031117,4.064856798,1.80E-05,0.909342944,1,288.232469
262.009258,80874.1612,0.00245271,0.002912771,0.00245271,-212.3875846,1.109825402,0.026919553,1,0,0,0,1,0.842053696,261.4505817
292.15575,173457.0301,0.19591206,0.012757691,0.012757691,1124.15038,-0.390948677,0.013993904,1,1439.691167,5.08449706,1.80E-05,0.814478809,1,292.15575
355.055441,182544.9125,0.17138786,0.283023949,0.17138786,10154.48795,27.7234498,0.016150921,1,6181.355973,19.78211834,1.86E-05,1,0.605559568,343.8928771
350.886698,145138.0275,0.025131,0.300211019,0.025131,3406.160832,8.393302051,0.02009999,1,5865.658283,18.8896719,1.85E-05,1,0.083711118,312.6195144
245.020432,121608.9706,0.16712072,0.000381353,0.000381353,-804.1672655,-4.614263139,0.016730652,1,0,0,0,0.833197023,1,245.020432
341.179327,100714.8706,0.06095074,0.286041552,0.06095074,4747.098418,15.96813949,0.028159938,1,5131.935672,16.77152616,1.84E-05,1,0.213083517,314.2032537
295.524972,174432.9504,0.07027309,0.015613883,0.015613883,1351.411532,0.34878948,0.014076622,1,1693.628759,5.948649574,1.81E-05,0.944473814,1,295.524972
301.131479,166306.9292,0.07727961,0.022862513,0.022862513,1843.059977,2.424367518,0.015045684,1,2115.796427,7.364295968,1.81E-05,0.944309682,1,301.131479
338.682108,66041.3568,0.11607225,0.390024805,0.11607225,7173.059672,27.14276732,0.042624373,1,4942.996932,16.21758425,1.84E-05,1,0.297602226,315.8932992
343.43124,134965.5604,0.00528176,0.235713977,0.00528176,2287.622028,5.215275959,0.021155746,1,5302.406245,17.26769264,1.84E-05,1,0.022407496,303.0296173
271.579201,187873.7864,0.1963332,0.002877302,0.002877302,76.83593124,-4.806567213,0.012004722,1,0,0,0,0.805985865,1,271.579201
338.129316,195987.2943,0.14716936,0.128765873,0.128765873,7715.633039,19.78951585,0.014327289,1,4903.234794,16.09302992,1.84E-05,0.978876531,1,338.129316
253.969657,128928.1925,0.11130713,0.000871109,0.000871109,-522.0245542,-3.966921787,0.016359428,1,0,0,0,0.889467693,1,253.969657
316.842948,65962.5312,0.17195994,0.136497184,0.136497184,7445.033114,28.00877503,0.039910177,1,3297.162275,11.19435687,1.82E-05,0.958931511,1,316.842948
350.339841,189667.8989,0.00632393,0.224936239,0.00632393,2534.509646,3.135117516,0.015357766,1,5824.975483,18.77128802,1.85E-05,1,0.028114323,309.8013736
301.824092,153079.3177,0.02156113,0.025849252,0.02156113,1805.569218,2.982604062,0.01638444,1,2167.734939,7.537369254,1.81E-05,1,0.834110417,299.7580198
260.737312,50887.1396,0.03667087,0.004123479,0.004123479,-171.6478359,5.111885623,0.042584243,1,0,0,0,0.967317845,1,260.737312
268.769941,87307.6893,0.08713258,0.004869262,0.004869262,92.77515402,1.622550836,0.025580111,1,0,0,0,0.91733416,1,268.769941
370.63425,159671.9057,0.01683322,0.584215218,0.01683322,3608.633041,7.914101197,0.019301664,1,7361.187652,23.03536853,1.88E-05,1,0.028813388,315.3770449
279.143933,192981.6196,0.16438008,0.004879507,0.004879507,387.4689132,-3.890856713,0.012014204,1,457.3933536,1.643797324,1.80E-05,0.839717326,1,279.143933
363.075141,174774.229,0.16910806,0.403916445,0.16910806,10295.23879,28.4512021,0.017254491,1,6788.252884,21.47279942,1.87E-05,1,0.418670896,343.2529527
328.770205,77726.5963,0.00781962,0.209900684,0.00781962,1977.002881,8.955607857,0.035165069,1,4195.816931,13.97788219,1.83E-05,1,0.037253904,293.3239242
283.613086,151797.5807,0.00066423,0.008393067,0.00066423,331.0459999,-2.14940324,0.015523101,1,794.6639841,2.845099558,1.80E-05,1,0.079140317,276.6124719
330.458306,56817.0391,0.19766062,0.310835062,0.19766062,10619.97753,38.86376847,0.048319431,1,4322.726961,14.36406919,1.83E-05,1,0.635901943,321.6608039
303.133514,174818.6799,0.0639532,0.024426388,0.024426388,1971.67699,2.442255788,0.014408164,1,2266.692382,7.863224613,1.81E-05,0.959483517,1,303.133514
364.739495,164834.8995,0.01810472,0.455802426,0.01810472,3493.041456,7.377942534,0.018399048,1,6914.219623,21.81946056,1.87E-05,1,0.039720543,315.1301879
267.804404,174495.7855,0.12128597,0.002250994,0.002250994,-60.4356358,-4.705307972,0.01274538,1,0,0,0,0.880696473,1,267.804404
347.68944,100866.1954,0.01962128,0.377583752,0.01962128,3064.541713,10.30235089,0.028658861,1,5623.448389,18.19857251,1.85E-05,1,0.051965372,304.9722981
271.901566,86362.9234,0.13613216,0.006405393,0.006405393,253.2825116,2.304999538,0.026162264,1,0,0,0,0.869436925,1,271.901566
251.253869,136820.8833,0.18488102,0.00063211,0.00063211,-612.6622566,-4.820113322,0.01524884,1,0,0,0,0.815634551,1,251.253869
257.853668,68972.6612,0.15657588,0.002338766,0.002338766,-337.4764052,1.9513817,0.031065398,1,0,0,0,0.845401316,1,257.853668
320.327438,160989.1301,0.09638478,0.067049926,0.067049926,4402.408804,11.08206142,0.016532851,1,3561.06547,12.01729729,1.82E-05,0.968556888,1,320.327438
374.113118,160702.9297,0.0092086,0.657054286,0.0092086,3363.910629,6.914981529,0.019358589,1,7625.34585,23.74471124,1.88E-05,1,0.014014976,313.8583234
367.702131,167029.9737,0.07713659,0.502176103,0.07713659,6262.397138,16.31818641,0.018300508,1,7138.845162,22.43271245,1.87E-05,1,0.153604661,329.4417542
290.829743,93442.0554,0.04722609,0.021738631,0.021738631,1496.196316,6.040701625,0.025866373,1,1338.349392,4.741783987,1.80E-05,0.973946166,1,290.829743
306.492635,88499.923,0.03136534,0.058240245,0.03136534,2389.487234,9.499802714,0.028785286,1,2518.204066,8.693493744,1.81E-05,1,0.53855096,298.42437
271.954078,99913.4052,0.04660131,0.005563669,0.005563669,215.8145441,0.956701303,0.022616607,1,0,0,0,0.958732762,1,271.954078
293.566518,54563.0027,0.13938282,0.044112262,0.044112262,2588.434355,14.17421564,0.044720202,1,1544.017054,5.448054051,1.80E-05,0.900332901,1,293.566518
350.450669,195791.4201,0.07544727,0.218939119,0.07544727,5671.84326,13.3232662,0.014876487,1,5833.438767,18.79511816,1.85E-05,1,0.34460388,329.9621173
245.075212,159485.9959,0.17284905,0.000292953,0.000292953,-810.244274,-6.890642842,0.012755085,1,0,0,0,0.827393338,1,245.075212
354.597617,142762.1008,0.09115893,0.354793086,0.09115893,6510.956352,18.56147912,0.020644722,1,6146.16456,19.68501981,1.86E-05,1,0.256935474,327.5478113
272.795306,198633.8545,0.13457321,0.00301133,0.00301133,117.5111864,-5.118892446,0.011404865,1,0,0,0,0.868040747,1,272.795306
319.720554,199408.4911,0.05009217,0.052539375,0.05009217,3615.857983,6.761505772,0.013322442,1,3515.962807,11.87417617,1.82E-05,1,0.953421514,318.9748635
363.982359,161025.1814,0.13225625,0.453407033,0.13225625,8653.517688,24.12611586,0.018782984,1,6856.793777,21.66204877,1.87E-05,1,0.291694306,336.9670443
299.239777,137287.1719,0.00640213,0.024763249,0.00640213,1046.899017,1.234263356,0.018114268,1,1972.847957,6.889841761,1.81E-05,1,0.258533524,288.908691
294.034628,146322.2825,0.19079031,0.016977456,0.016977456,1371.318088,1.881594852,0.016697645,1,1580.850304,5.567784906,1.81E-05,0.823185282,1,294.034628
371.279493,178844.3381,0.07969142,0.534475053,0.07969142,6484.023623,16.40437476,0.017258003,1,7410.422149,23.16712158,1.88E-05,1,0.149102226,331.5914156
257.23054,52509.9048,0.06421433,0.002897558,0.002897558,-329.0125135,4.24882081,0.040711563,1,0,0,0,0.938505043,1,257.23054
286.915369,157046.8354,0.04930286,0.010085926,0.010085926,851.7461304,-0.516959589,0.015178838,1,1044.13529,3.719305701,1.80E-05,0.960383497,1,286.915369
293.892421,132896.0121,0.09919125,0.018522342,0.018522342,1437.799392,2.911587197,0.018376512,1,1569.905893,5.53137882,1.81E-05,0.917808717,1,293.892421
307.980258,179069.6607,0.03776517,0.031347991,0.031347991,2425.853228,3.761646135,0.014291234,1,2631.677176,9.057488444,1.81E-05,0.993375145,1,307.980258
344.117124,52071.682,0.11077396,0.626558681,0.11077396,7096.199547,28.85127142,0.054933555,1,5352.965876,17.41920933,1.84E-05,1,0.176797423,311.4979158
300.721225,165815.3728,0.09667916,0.022387231,0.022387231,1809.636326,2.335902879,0.015069703,1,2084.893324,7.261632245,1.81E-05,0.924006794,1,300.721225
360.523419,197660.7618,0.13989804,0.324215251,0.13989804,8892.295581,23.18923076,0.015151999,1,6595.326146,20.93837552,1.86E-05,1,0.431497407,341.9525602
252.592513,160820.7352,0.14316582,0.000612886,0.000612886,-576.7177117,-6.019451202,0.013039936,1,0,0,0,0.857359644,1,252.592513
319.241952,138558.0458,0.15082564,0.073676473,0.073676473,4671.439711,13.19120152,0.019144591,1,3478.965283,11.76183825,1.82E-05,0.916714663,1,319.241952
345.247268,121193.8415,0.15913917,0.283650561,0.15913917,9312.585088,28.62539404,0.023663956,1,5439.308577,17.66601072,1.84E-05,1,0.561039503,333.2315909
350.629556,91059.7488,0.08179231,0.472279736,0.08179231,5972.170323,20.63419881,0.032008433,1,5845.444635,18.83489723,1.85E-05,1,0.173186152,317.4745211
290.00207,124740.4251,0.10565447,0.015468027,0.015468027,1186.934848,2.572480114,0.019318769,1,1276.465593,4.526753044,1.80E-05,0.908396633,1,290.00207
371.07515,192761.1433,0.15109959,0.492636608,0.15109959,9718.557402,25.81649605,0.015993285,1,7395.101442,23.12514186,1.88E-05,1,0.306716122,343.7345912
334.680166,141970.528,0.17143969,0.151817481,0.151817481,8660.064143,25.36286042,0.019576653,1,4642.298248,15.32030806,1.83E-05,0.976865582,1,334.680166
342.84097,57552.9412,0.06868715,0.536863452,0.06868715,5149.7834,21.89809522,0.049522074,1,5256.709019,17.13867409,1.84E-05,1,0.127941565,306.7716296
376.643724,148151.3128,0.03194272,0.77758549,0.03194272,4473.294043,11.34870981,0.02113957,1,7817.482569,24.25719064,1.88E-05,1,0.041079367,319.132707
282.897908,68965.9733,0.09811274,0.017562621,0.017562621,1078.067425,7.115594853,0.034092695,1,739.1607347,2.654421538,1.80E-05,0.91800992,1,282.897908
286.619471,75984.4287,0.03934149,0.020395978,0.020395978,1313.93457,7.130292965,0.031350287,1,1020.394623,3.641614534,1.80E-05,0.98066003,1,286.619471
329.714444,98091.5952,0.06149397,0.174081628,0.06149397,4433.552895,15.25888733,0.027939143,1,4267.290733,14.19383693,1.83E-05,1,0.353247903,312.3473994
301.807708,65962.1306,0.13348895,0.059784082,0.059784082,3536.555802,15.7101433,0.038027932,1,2165.064078,7.533740567,1.81E-05,0.921608573,1,301.807708
270.780336,144143.8623,0.19193159,0.003502414,0.003502414,85.20106264,-2.572447166,0.015604565,1,0,0,0,0.810908547,1,270.780336
284.868865,149711.8443,0.17256768,0.0092496,0.0092496,754.8209184,-0.461490182,0.015808999,1,889.4930379,3.178854438,1.80E-05,0.83515719,1,284.868865
374.921689,175656.8665,0.02281718,0.619105678,0.02281718,4006.224264,8.392675857,0.017748546,1,7686.976606,23.90852042,1.88E-05,1,0.036855065,319.3580089
276.246411,86285.6956,0.0840425,0.008877413,0.008877413,491.2942574,3.177488736,0.026605217,1,235.9223604,0.853178007,1.80E-05,0.924161665,1,276.246411
370.259312,135402.7579,0.02588188,0.678444771,0.02588188,4010.159361,10.6669788,0.022737262,1,7332.402545,22.9588938,1.88E-05,1,0.038148838,315.1632132
311.863229,145268.1727,0.17086195,0.047729943,0.047729943,3281.818574,8.324404903,0.017839609,1,2923.472399,10.00099113,1.81E-05,0.870696336,1,311.863229
278.00878,163222.5161,0.05911873,0.005326194,0.005326194,376.7362644,-2.536164357,0.014148763,1,370.8940962,1.335216666,1.80E-05,0.94591942,1,278.00878
268.759273,107645.5749,0.05703193,0.003948755,0.003948755,49.34789113,-0.278929371,0.020743607,1,0,0,0,0.946706382,1,268.759273
340.544169,101127.8712,0.00590903,0.27703821,0.00590903,2233.315927,7.477458927,0.027996946,1,5084.011681,16.63090726,1.84E-05,1,0.021329296,298.810447
267.17904,196383.8887,0.05917503,0.001897137,0.001897137,-96.42574757,-5.823078671,0.01129658,1,0,0,0,0.942613236,1,267.17904
342.72864,120050.7102,0.11111692,0.256929626,0.11111692,7063.711909,21.81954692,0.023723932,1,5249.151817,17.11326899,1.84E-05,1,0.432479982,326.3605651
325.92951,89498.0765,0.02917792,0.159015582,0.02917792,2860.266177,10.87628354,0.030273695,1,3981.94354,13.32387318,1.83E-05,1,0.183490949,301.9663484
348.981586,82169.5542,0.08585002,0.488661662,0.08585002,6108.000614,21.93213737,0.035304614,1,5720.791046,18.47901569,1.85E-05,1,0.175683968,316.1919098
